Series ID,Year,Period,Label,Value
LASST230000000000003,2020,M03,2020 Mar,3.1
LASST230000000000003,2020,M04,2020 Apr,9.1
LASST230000000000003,2020,M05,2020 May,8.3
LASST230000000000003,2020,M06,2020 Jun,5.3
LASST230000000000003,2020,M07,2020 Jul,8.8
LASST230000000000003,2020,M08,2020 Aug,5.2
LASST230000000000003,2020,M09,2020 Sep,4.9
LASST230000000000003,2020,M10,2020 Oct,4.8
LASST230000000000003,2020,M11,2020 Nov,4.9
LASST230000000000003,2020,M12,2020 Dec,5.0
LASST230000000000003,2021,M01,2021 Jan,5.2
LASST230000000000003,2021,M02,2021 Feb,4.8
LASST230000000000003,2021,M03,2021 Mar,4.8
LASST230000000000003,2021,M04,2021 Apr,4.8
LASST230000000000003,2021,M05,2021 May,4.8
LASST230000000000003,2021,M06,2021 Jun,4.8
LASST230000000000003,2021,M07,2021 Jul,4.9
LASST230000000000003,2021,M08,2021 Aug,4.9
LASST230000000000003,2021,M09,2021 Sep,4.8
LASST230000000000003,2021,M10,2021 Oct,4.9
LASST240000000000003,2017,M01,2017 Jan,4.2
LASST240000000000003,2017,M02,2017 Feb,4.1
LASST240000000000003,2017,M03,2017 Mar,4.1
LASST240000000000003,2017,M04,2017 Apr,4.1
LASST240000000000003,2017,M05,2017 May,4.0
LASST240000000000003,2017,M06,2017 Jun,4.0
LASST240000000000003,2017,M07,2017 Jul,4.0
LASST240000000000003,2017,M08,2017 Aug,4.1
LASST240000000000003,2017,M09,2017 Sep,4.1
LASST240000000000003,2017,M10,2017 Oct,4.1
LASST240000000000003,2017,M11,2017 Nov,4.1
LASST240000000000003,2017,M12,2017 Dec,4.1
LASST240000000000003,2018,M01,2018 Jan,4.1
LASST240000000000003,2018,M02,2018 Feb,4.0
LASST240000000000003,2018,M03,2018 Mar,4.0
LASST240000000000003,2018,M04,2018 Apr,3.9
LASST240000000000003,2018,M05,2018 May,3.9
LASST240000000000003,2018,M06,2018 Jun,3.8
LASST240000000000003,2018,M07,2018 Jul,3.8
LASST240000000000003,2018,M08,2018 Aug,3.7
LASST240000000000003,2018,M09,2018 Sep,3.7
LASST240000000000003,2018,M10,2018 Oct,3.7
LASST240000000000003,2018,M11,2018 Nov,3.7
LASST240000000000003,2018,M12,2018 Dec,3.7
LASST240000000000003,2019,M01,2019 Jan,3.7
LASST240000000000003,2019,M02,2019 Feb,3.6
LASST240000000000003,2019,M03,2019 Mar,3.6
LASST240000000000003,2019,M04,2019 Apr,3.5
LASST240000000000003,2019,M05,2019 May,3.5
LASST240000000000003,2019,M06,2019 Jun,3.5
LASST240000000000003,2019,M07,2019 Jul,3.5
LASST240000000000003,2019,M08,2019 Aug,3.5
LASST240000000000003,2019,M09,2019 Sep,3.4
LASST240000000000003,2019,M10,2019 Oct,3.4
LASST240000000000003,2019,M11,2019 Nov,3.3
LASST240000000000003,2019,M12,2019 Dec,3.3
LASST240000000000003,2020,M01,2020 Jan,3.4
LASST240000000000003,2020,M02,2020 Feb,3.5
LASST240000000000003,2020,M03,2020 Mar,3.5
LASST240000000000003,2020,M04,2020 Apr,9.0
LASST240000000000003,2020,M05,2020 May,9.0
LASST240000000000003,2020,M06,2020 Jun,8.6
LASST240000000000003,2020,M07,2020 Jul,8.7
LASST240000000000003,2020,M08,2020 Aug,8.6
LASST240000000000003,2020,M09,2020 Sep,7.0
LASST240000000000003,2020,M10,2020 Oct,6.8
LASST240000000000003,2020,M11,2020 Nov,6.8
LASST240000000000003,2020,M12,2020 Dec,6.8
LASST240000000000003,2021,M01,2021 Jan,6.4
LASST240000000000003,2021,M02,2021 Feb,6.2
LASST240000000000003,2021,M03,2021 Mar,6.2
LASST240000000000003,2021,M04,2021 Apr,6.2
LASST240000000000003,2021,M05,2021 May,6.1
LASST240000000000003,2021,M06,2021 Jun,6.2
LASST240000000000003,2021,M07,2021 Jul,6.0
LASST240000000000003,2021,M08,2021 Aug,6.0
LASST240000000000003,2021,M09,2021 Sep,5.8
LASST240000000000003,2021,M10,2021 Oct,5.7
LASST250000000000003,2017,M01,2017 Jan,3.9
LASST250000000000003,2017,M02,2017 Feb,3.8
LASST250000000000003,2017,M03,2017 Mar,3.8
LASST250000000000003,2017,M04,2017 Apr,3.8
LASST250000000000003,2017,M05,2017 May,3.8
LASST250000000000003,2017,M06,2017 Jun,3.8
LASST250000000000003,2017,M07,2017 Jul,3.8
LASST250000000000003,2017,M08,2017 Aug,3.8
LASST250000000000003,2017,M09,2017 Sep,3.8
LASST250000000000003,2017,M10,2017 Oct,3.8
LASST250000000000003,2017,M11,2017 Nov,3.8
LASST250000000000003,2017,M12,2017 Dec,3.7
LASST250000000000003,2018,M01,2018 Jan,3.7
LASST250000000000003,2018,M02,2018 Feb,3.6
LASST250000000000003,2018,M03,2018 Mar,3.6
LASST250000000000003,2018,M04,2018 Apr,3.5
LASST250000000000003,2018,M05,2018 May,3.5
LASST250000000000003,2018,M06,2018 Jun,3.5
LASST250000000000003,2018,M07,2018 Jul,3.4
LASST250000000000003,2018,M08,2018 Aug,3.4
LASST250000000000003,2018,M09,2018 Sep,3.3
LASST250000000000003,2018,M10,2018 Oct,3.3
LASST250000000000003,2018,M11,2018 Nov,3.3
LASST250000000000003,2018,M12,2018 Dec,3.3
LASST250000000000003,2019,M01,2019 Jan,3.2
LASST250000000000003,2019,M02,2019 Feb,3.2
LASST250000000000003,2019,M03,2019 Mar,3.1
LASST250000000000003,2019,M04,2019 Apr,3.1
LASST250000000000003,2019,M05,2019 May,3.0
LASST250000000000003,2019,M06,2019 Jun,3.0
LASST250000000000003,2019,M07,2019 Jul,3.0
LASST250000000000003,2019,M08,2019 Aug,3.0
LASST250000000000003,2019,M09,2019 Sep,3.0
LASST250000000000003,2019,M10,2019 Oct,2.9
LASST250000000000003,2019,M11,2019 Nov,2.9
LASST250000000000003,2019,M12,2019 Dec,2.9
LASST250000000000003,2020,M01,2020 Jan,2.8
LASST250000000000003,2020,M02,2020 Feb,2.8
LASST250000000000003,2020,M03,2020 Mar,2.7
LASST250000000000003,2020,M04,2020 Apr,16.4
LASST250000000000003,2020,M05,2020 May,15.3
LASST250000000000003,2020,M06,2020 Jun,14.8
LASST250000000000003,2020,M07,2020 Jul,9.8
LASST250000000000003,2020,M08,2020 Aug,9.3
LASST250000000000003,2020,M09,2020 Sep,8.9
LASST250000000000003,2020,M10,2020 Oct,8.5
LASST250000000000003,2020,M11,2020 Nov,8.4
LASST250000000000003,2020,M12,2020 Dec,8.4
LASST250000000000003,2021,M01,2021 Jan,7.8
LASST250000000000003,2021,M02,2021 Feb,7.0
LASST250000000000003,2021,M03,2021 Mar,6.7
LASST250000000000003,2021,M04,2021 Apr,6.4
LASST250000000000003,2021,M05,2021 May,5.0
LASST250000000000003,2021,M06,2021 Jun,4.9
LASST250000000000003,2021,M07,2021 Jul,4.9
LASST250000000000003,2021,M08,2021 Aug,5.0
LASST250000000000003,2021,M09,2021 Sep,5.2
LASST250000000000003,2021,M10,2021 Oct,5.3
LASST260000000000003,2017,M01,2017 Jan,4.9
LASST260000000000003,2017,M02,2017 Feb,4.7
LASST260000000000003,2017,M03,2017 Mar,4.5
LASST260000000000003,2017,M04,2017 Apr,4.4
LASST260000000000003,2017,M05,2017 May,4.3
LASST260000000000003,2017,M06,2017 Jun,4.4
LASST260000000000003,2017,M07,2017 Jul,4.5
LASST260000000000003,2017,M08,2017 Aug,4.6
LASST260000000000003,2017,M09,2017 Sep,4.7
LASST260000000000003,2017,M10,2017 Oct,4.7
LASST260000000000003,2017,M11,2017 Nov,4.7
LASST260000000000003,2017,M12,2017 Dec,4.6
LASST260000000000003,2018,M01,2018 Jan,4.5
LASST260000000000003,2018,M02,2018 Feb,4.4
LASST260000000000003,2018,M03,2018 Mar,4.3
LASST260000000000003,2018,M04,2018 Apr,4.2
LASST260000000000003,2018,M05,2018 May,4.1
LASST260000000000003,2018,M06,2018 Jun,4.0
LASST260000000000003,2018,M07,2018 Jul,4.0
LASST260000000000003,2018,M08,2018 Aug,4.0
LASST260000000000003,2018,M09,2018 Sep,4.0
LASST260000000000003,2018,M10,2018 Oct,4.1
LASST260000000000003,2018,M11,2018 Nov,4.1
LASST260000000000003,2018,M12,2018 Dec,4.2
LASST260000000000003,2019,M01,2019 Jan,4.2
LASST260000000000003,2019,M02,2019 Feb,4.2
LASST260000000000003,2019,M03,2019 Mar,4.2
LASST260000000000003,2019,M04,2019 Apr,4.2
LASST260000000000003,2019,M05,2019 May,4.2
LASST260000000000003,2019,M06,2019 Jun,4.2
LASST260000000000003,2019,M07,2019 Jul,4.1
LASST260000000000003,2019,M08,2019 Aug,4.1
LASST260000000000003,2019,M09,2019 Sep,4.0
LASST260000000000003,2019,M10,2019 Oct,3.9
LASST260000000000003,2019,M11,2019 Nov,3.8
LASST260000000000003,2019,M12,2019 Dec,3.7
LASST260000000000003,2020,M01,2020 Jan,3.7
LASST260000000000003,2020,M02,2020 Feb,3.7
LASST260000000000003,2020,M03,2020 Mar,3.7
LASST260000000000003,2020,M04,2020 Apr,23.6
LASST260000000000003,2020,M05,2020 May,20.8
LASST260000000000003,2020,M06,2020 Jun,14.1
LASST260000000000003,2020,M07,2020 Jul,9.0
LASST260000000000003,2020,M08,2020 Aug,8.5
LASST260000000000003,2020,M09,2020 Sep,8.2
LASST260000000000003,2020,M10,2020 Oct,8.1
LASST260000000000003,2020,M11,2020 Nov,8.2
LASST260000000000003,2020,M12,2020 Dec,8.2
LASST260000000000003,2021,M01,2021 Jan,5.7
LASST260000000000003,2021,M02,2021 Feb,5.2
LASST260000000000003,2021,M03,2021 Mar,5.1
LASST260000000000003,2021,M04,2021 Apr,4.9
LASST260000000000003,2021,M05,2021 May,5.0
LASST260000000000003,2021,M06,2021 Jun,5.0
LASST260000000000003,2021,M07,2021 Jul,4.8
LASST260000000000003,2021,M08,2021 Aug,4.7
LASST260000000000003,2021,M09,2021 Sep,6.3
LASST260000000000003,2021,M10,2021 Oct,6.1
LASST270000000000003,2017,M01,2017 Jan,3.8
LASST270000000000003,2017,M02,2017 Feb,3.7
LASST270000000000003,2017,M03,2017 Mar,3.6
LASST270000000000003,2017,M04,2017 Apr,3.5
LASST270000000000003,2017,M05,2017 May,3.5
LASST270000000000003,2017,M06,2017 Jun,3.4
LASST270000000000003,2017,M07,2017 Jul,3.4
LASST270000000000003,2017,M08,2017 Aug,3.4
LASST270000000000003,2017,M09,2017 Sep,3.3
LASST270000000000003,2017,M10,2017 Oct,3.3
LASST270000000000003,2017,M11,2017 Nov,3.2
LASST270000000000003,2017,M12,2017 Dec,3.2
LASST270000000000003,2018,M01,2018 Jan,3.1
LASST270000000000003,2018,M02,2018 Feb,3.1
LASST270000000000003,2018,M03,2018 Mar,3.1
LASST270000000000003,2018,M04,2018 Apr,3.0
LASST270000000000003,2018,M05,2018 May,3.0
LASST270000000000003,2018,M06,2018 Jun,2.9
LASST270000000000003,2018,M07,2018 Jul,2.9
LASST270000000000003,2018,M08,2018 Aug,2.9
LASST270000000000003,2018,M09,2018 Sep,3.0
LASST270000000000003,2018,M10,2018 Oct,3.0
LASST270000000000003,2018,M11,2018 Nov,3.1
LASST270000000000003,2018,M12,2018 Dec,3.2
LASST270000000000003,2019,M01,2019 Jan,3.2
LASST270000000000003,2019,M02,2019 Feb,3.2
LASST270000000000003,2019,M03,2019 Mar,3.2
LASST270000000000003,2019,M04,2019 Apr,3.2
LASST270000000000003,2019,M05,2019 May,3.1
LASST270000000000003,2019,M06,2019 Jun,3.1
LASST270000000000003,2019,M07,2019 Jul,3.1
LASST270000000000003,2019,M08,2019 Aug,3.1
LASST270000000000003,2019,M09,2019 Sep,3.1
LASST270000000000003,2019,M10,2019 Oct,3.1
LASST270000000000003,2019,M11,2019 Nov,3.1
LASST270000000000003,2019,M12,2019 Dec,3.1
LASST270000000000003,2020,M01,2020 Jan,3.2
LASST270000000000003,2020,M02,2020 Feb,3.3
LASST270000000000003,2020,M03,2020 Mar,3.5
LASST270000000000003,2020,M04,2020 Apr,9.0
LASST270000000000003,2020,M05,2020 May,11.3
LASST270000000000003,2020,M06,2020 Jun,8.9
LASST270000000000003,2020,M07,2020 Jul,7.6
LASST270000000000003,2020,M08,2020 Aug,6.6
LASST270000000000003,2020,M09,2020 Sep,5.8
LASST270000000000003,2020,M10,2020 Oct,5.3
LASST270000000000003,2020,M11,2020 Nov,5.0
LASST270000000000003,2020,M12,2020 Dec,4.7
LASST270000000000003,2021,M01,2021 Jan,4.5
LASST270000000000003,2021,M02,2021 Feb,4.4
LASST270000000000003,2021,M03,2021 Mar,4.2
LASST270000000000003,2021,M04,2021 Apr,4.1
LASST270000000000003,2021,M05,2021 May,4.0
LASST270000000000003,2021,M06,2021 Jun,4.0
LASST270000000000003,2021,M07,2021 Jul,3.9
LASST270000000000003,2021,M08,2021 Aug,3.8
LASST270000000000003,2021,M09,2021 Sep,3.7
LASST270000000000003,2021,M10,2021 Oct,3.5
LASST280000000000003,2017,M01,2017 Jan,5.6
LASST280000000000003,2017,M02,2017 Feb,5.5
LASST280000000000003,2017,M03,2017 Mar,5.4
LASST280000000000003,2017,M04,2017 Apr,5.4
LASST280000000000003,2017,M05,2017 May,5.3
LASST280000000000003,2017,M06,2017 Jun,5.3
LASST280000000000003,2017,M07,2017 Jul,5.2
LASST280000000000003,2017,M08,2017 Aug,5.1
LASST280000000000003,2017,M09,2017 Sep,5.0
LASST280000000000003,2017,M10,2017 Oct,5.0
LASST280000000000003,2017,M11,2017 Nov,4.9
LASST280000000000003,2017,M12,2017 Dec,4.9
LASST280000000000003,2018,M01,2018 Jan,4.9
LASST280000000000003,2018,M02,2018 Feb,4.9
LASST280000000000003,2018,M03,2018 Mar,4.9
LASST280000000000003,2018,M04,2018 Apr,4.9
LASST280000000000003,2018,M05,2018 May,4.9
LASST280000000000003,2018,M06,2018 Jun,4.8
LASST280000000000003,2018,M07,2018 Jul,4.8
LASST280000000000003,2018,M08,2018 Aug,4.8
LASST280000000000003,2018,M09,2018 Sep,4.9
LASST280000000000003,2018,M10,2018 Oct,5.0
LASST280000000000003,2018,M11,2018 Nov,5.2
LASST280000000000003,2018,M12,2018 Dec,5.3
LASST280000000000003,2019,M01,2019 Jan,5.4
LASST280000000000003,2019,M02,2019 Feb,5.4
LASST280000000000003,2019,M03,2019 Mar,5.4
LASST280000000000003,2019,M04,2019 Apr,5.4
LASST280000000000003,2019,M05,2019 May,5.4
LASST280000000000003,2019,M06,2019 Jun,5.5
LASST280000000000003,2019,M07,2019 Jul,5.6
LASST280000000000003,2019,M08,2019 Aug,5.7
LASST280000000000003,2019,M09,2019 Sep,5.7
LASST280000000000003,2019,M10,2019 Oct,5.6
LASST280000000000003,2019,M11,2019 Nov,5.6
LASST280000000000003,2019,M12,2019 Dec,5.5
LASST280000000000003,2020,M01,2020 Jan,5.6
LASST280000000000003,2020,M02,2020 Feb,5.8
LASST280000000000003,2020,M03,2020 Mar,6.0
LASST280000000000003,2020,M04,2020 Apr,15.7
LASST280000000000003,2020,M05,2020 May,11.0
LASST280000000000003,2020,M06,2020 Jun,9.6
LASST280000000000003,2020,M07,2020 Jul,8.5
LASST280000000000003,2020,M08,2020 Aug,7.8
LASST280000000000003,2020,M09,2020 Sep,7.2
LASST280000000000003,2020,M10,2020 Oct,6.9
LASST280000000000003,2020,M11,2020 Nov,6.7
LASST280000000000003,2020,M12,2020 Dec,6.6
LASST280000000000003,2021,M01,2021 Jan,6.4
LASST280000000000003,2021,M02,2021 Feb,6.3
LASST280000000000003,2021,M03,2021 Mar,6.2
LASST280000000000003,2021,M04,2021 Apr,6.2
LASST280000000000003,2021,M05,2021 May,6.1
LASST280000000000003,2021,M06,2021 Jun,6.2
LASST280000000000003,2021,M07,2021 Jul,6.1
LASST280000000000003,2021,M08,2021 Aug,6.0
LASST280000000000003,2021,M09,2021 Sep,5.8
LASST280000000000003,2021,M10,2021 Oct,5.5
LASST290000000000003,2017,M01,2017 Jan,4.2
LASST290000000000003,2017,M02,2017 Feb,4.0
LASST290000000000003,2017,M03,2017 Mar,3.9
LASST290000000000003,2017,M04,2017 Apr,3.9
LASST290000000000003,2017,M05,2017 May,3.8
LASST290000000000003,2017,M06,2017 Jun,3.7
LASST290000000000003,2017,M07,2017 Jul,3.7
LASST290000000000003,2017,M08,2017 Aug,3.7
LASST290000000000003,2017,M09,2017 Sep,3.6
LASST290000000000003,2017,M10,2017 Oct,3.6
LASST290000000000003,2017,M11,2017 Nov,3.6
LASST290000000000003,2017,M12,2017 Dec,3.5
LASST290000000000003,2018,M01,2018 Jan,3.5
LASST290000000000003,2018,M02,2018 Feb,3.4
LASST290000000000003,2018,M03,2018 Mar,3.3
LASST290000000000003,2018,M04,2018 Apr,3.3
LASST290000000000003,2018,M05,2018 May,3.2
LASST290000000000003,2018,M06,2018 Jun,3.2
LASST290000000000003,2018,M07,2018 Jul,3.1
LASST290000000000003,2018,M08,2018 Aug,3.1
LASST290000000000003,2018,M09,2018 Sep,3.1
LASST290000000000003,2018,M10,2018 Oct,3.1
LASST290000000000003,2018,M11,2018 Nov,3.1
LASST290000000000003,2018,M12,2018 Dec,3.2
LASST290000000000003,2019,M01,2019 Jan,3.2
LASST290000000000003,2019,M02,2019 Feb,3.2
LASST290000000000003,2019,M03,2019 Mar,3.2
LASST290000000000003,2019,M04,2019 Apr,3.1
LASST290000000000003,2019,M05,2019 May,3.1
LASST290000000000003,2019,M06,2019 Jun,3.2
LASST290000000000003,2019,M07,2019 Jul,3.2
LASST290000000000003,2019,M08,2019 Aug,3.3
LASST290000000000003,2019,M09,2019 Sep,3.4
LASST290000000000003,2019,M10,2019 Oct,3.4
LASST290000000000003,2019,M11,2019 Nov,3.5
LASST290000000000003,2019,M12,2019 Dec,3.5
LASST290000000000003,2020,M01,2020 Jan,3.6
LASST290000000000003,2020,M02,2020 Feb,3.6
LASST290000000000003,2020,M03,2020 Mar,3.7
LASST290000000000003,2020,M04,2020 Apr,12.5
LASST290000000000003,2020,M05,2020 May,9.6
LASST290000000000003,2020,M06,2020 Jun,8.1
LASST290000000000003,2020,M07,2020 Jul,6.8
LASST290000000000003,2020,M08,2020 Aug,6.0
LASST290000000000003,2020,M09,2020 Sep,5.4
LASST290000000000003,2020,M10,2020 Oct,5.0
LASST290000000000003,2020,M11,2020 Nov,4.7
LASST290000000000003,2020,M12,2020 Dec,4.4
LASST290000000000003,2021,M01,2021 Jan,4.3
LASST290000000000003,2021,M02,2021 Feb,4.3
LASST290000000000003,2021,M03,2021 Mar,4.2
LASST290000000000003,2021,M04,2021 Apr,4.1
LASST290000000000003,2021,M05,2021 May,4.2
LASST290000000000003,2021,M06,2021 Jun,4.3
LASST290000000000003,2021,M07,2021 Jul,4.2
LASST290000000000003,2021,M08,2021 Aug,4.0
LASST290000000000003,2021,M09,2021 Sep,3.8
LASST290000000000003,2021,M10,2021 Oct,3.7
LASST300000000000003,2017,M01,2017 Jan,4.2
LASST300000000000003,2017,M02,2017 Feb,4.2
LASST300000000000003,2017,M03,2017 Mar,4.1
LASST300000000000003,2017,M04,2017 Apr,4.1
LASST300000000000003,2017,M05,2017 May,4.1
LASST300000000000003,2017,M06,2017 Jun,4.1
LASST300000000000003,2017,M07,2017 Jul,4.1
LASST300000000000003,2017,M08,2017 Aug,4.1
LASST300000000000003,2017,M09,2017 Sep,4.1
LASST300000000000003,2017,M10,2017 Oct,4.1
LASST300000000000003,2017,M11,2017 Nov,4.1
LASST300000000000003,2017,M12,2017 Dec,4.0
LASST300000000000003,2018,M01,2018 Jan,4.0
LASST300000000000003,2018,M02,2018 Feb,3.9
LASST300000000000003,2018,M03,2018 Mar,3.9
LASST300000000000003,2018,M04,2018 Apr,3.8
LASST300000000000003,2018,M05,2018 May,3.8
LASST300000000000003,2018,M06,2018 Jun,3.7
LASST300000000000003,2018,M07,2018 Jul,3.7
LASST300000000000003,2018,M08,2018 Aug,3.7
LASST300000000000003,2018,M09,2018 Sep,3.7
LASST300000000000003,2018,M10,2018 Oct,3.7
LASST300000000000003,2018,M11,2018 Nov,3.7
LASST300000000000003,2018,M12,2018 Dec,3.7
LASST300000000000003,2019,M01,2019 Jan,3.7
LASST300000000000003,2019,M02,2019 Feb,3.6
LASST300000000000003,2019,M03,2019 Mar,3.6
LASST300000000000003,2019,M04,2019 Apr,3.6
LASST300000000000003,2019,M05,2019 May,3.6
LASST300000000000003,2019,M06,2019 Jun,3.6
LASST300000000000003,2019,M07,2019 Jul,3.6
LASST300000000000003,2019,M08,2019 Aug,3.6
LASST300000000000003,2019,M09,2019 Sep,3.6
LASST300000000000003,2019,M10,2019 Oct,3.6
LASST300000000000003,2019,M11,2019 Nov,3.6
LASST300000000000003,2019,M12,2019 Dec,3.6
LASST300000000000003,2020,M01,2020 Jan,3.7
LASST300000000000003,2020,M02,2020 Feb,3.7
LASST300000000000003,2020,M03,2020 Mar,3.8
LASST300000000000003,2020,M04,2020 Apr,11.9
LASST300000000000003,2020,M05,2020 May,9.1
LASST300000000000003,2020,M06,2020 Jun,7.6
LASST300000000000003,2020,M07,2020 Jul,6.6
LASST300000000000003,2020,M08,2020 Aug,5.8
LASST300000000000003,2020,M09,2020 Sep,5.2
LASST300000000000003,2020,M10,2020 Oct,4.7
LASST300000000000003,2020,M11,2020 Nov,4.5
LASST300000000000003,2020,M12,2020 Dec,4.2
LASST300000000000003,2021,M01,2021 Jan,4.0
LASST300000000000003,2021,M02,2021 Feb,3.9
LASST300000000000003,2021,M03,2021 Mar,3.8
LASST300000000000003,2021,M04,2021 Apr,3.7
LASST300000000000003,2021,M05,2021 May,3.6
LASST300000000000003,2021,M06,2021 Jun,3.7
LASST300000000000003,2021,M07,2021 Jul,3.6
LASST300000000000003,2021,M08,2021 Aug,3.5
LASST300000000000003,2021,M09,2021 Sep,3.3
LASST300000000000003,2021,M10,2021 Oct,3.1
LASST310000000000003,2017,M01,2017 Jan,3.1
LASST310000000000003,2017,M02,2017 Feb,3.0
LASST310000000000003,2017,M03,2017 Mar,3.0
LASST310000000000003,2017,M04,2017 Apr,2.9
LASST310000000000003,2017,M05,2017 May,2.9
LASST310000000000003,2017,M06,2017 Jun,2.9
LASST310000000000003,2017,M07,2017 Jul,2.9
LASST310000000000003,2017,M08,2017 Aug,2.9
LASST310000000000003,2017,M09,2017 Sep,2.9
LASST310000000000003,2017,M10,2017 Oct,2.9
LASST310000000000003,2017,M11,2017 Nov,2.9
LASST310000000000003,2017,M12,2017 Dec,2.9
LASST310000000000003,2018,M01,2018 Jan,2.9
LASST310000000000003,2018,M02,2018 Feb,2.9
LASST310000000000003,2018,M03,2018 Mar,2.9
LASST310000000000003,2018,M04,2018 Apr,2.8
LASST310000000000003,2018,M05,2018 May,2.8
LASST310000000000003,2018,M06,2018 Jun,2.8
LASST310000000000003,2018,M07,2018 Jul,2.8
LASST310000000000003,2018,M08,2018 Aug,2.8
LASST310000000000003,2018,M09,2018 Sep,2.8
LASST310000000000003,2018,M10,2018 Oct,2.9
LASST310000000000003,2018,M11,2018 Nov,2.9
LASST310000000000003,2018,M12,2018 Dec,3.0
LASST310000000000003,2019,M01,2019 Jan,3.0
LASST310000000000003,2019,M02,2019 Feb,3.0
LASST310000000000003,2019,M03,2019 Mar,3.0
LASST310000000000003,2019,M04,2019 Apr,3.0
LASST310000000000003,2019,M05,2019 May,3.0
LASST310000000000003,2019,M06,2019 Jun,3.0
LASST310000000000003,2019,M07,2019 Jul,3.0
LASST310000000000003,2019,M08,2019 Aug,3.0
LASST310000000000003,2019,M09,2019 Sep,3.0
LASST310000000000003,2019,M10,2019 Oct,2.9
LASST310000000000003,2019,M11,2019 Nov,2.9
LASST310000000000003,2019,M12,2019 Dec,2.9
LASST310000000000003,2020,M01,2020 Jan,2.9
LASST310000000000003,2020,M02,2020 Feb,3.0
LASST310000000000003,2020,M03,2020 Mar,3.1
LASST310000000000003,2020,M04,2020 Apr,7.4
LASST310000000000003,2020,M05,2020 May,5.4
LASST310000000000003,2020,M06,2020 Jun,6.6
LASST310000000000003,2020,M07,2020 Jul,4.4
LASST310000000000003,2020,M08,2020 Aug,4.0
LASST310000000000003,2020,M09,2020 Sep,3.8
LASST310000000000003,2020,M10,2020 Oct,3.6
LASST310000000000003,2020,M11,2020 Nov,3.4
LASST310000000000003,2020,M12,2020 Dec,3.4
LASST310000000000003,2021,M01,2021 Jan,3.2
LASST310000000000003,2021,M02,2021 Feb,3.1
LASST310000000000003,2021,M03,2021 Mar,2.9
LASST310000000000003,2021,M04,2021 Apr,2.8
LASST310000000000003,2021,M05,2021 May,2.6
LASST310000000000003,2021,M06,2021 Jun,2.5
LASST310000000000003,2021,M07,2021 Jul,2.3
LASST310000000000003,2021,M08,2021 Aug,2.2
LASST310000000000003,2021,M09,2021 Sep,2.0
LASST310000000000003,2021,M10,2021 Oct,1.9
LASST320000000000003,2017,M01,2017 Jan,5.3
LASST320000000000003,2017,M02,2017 Feb,5.2
LASST320000000000003,2017,M03,2017 Mar,5.2
LASST320000000000003,2017,M04,2017 Apr,5.1
LASST320000000000003,2017,M05,2017 May,5.1
LASST320000000000003,2017,M06,2017 Jun,5.0
LASST320000000000003,2017,M07,2017 Jul,5.0
LASST320000000000003,2017,M08,2017 Aug,4.9
LASST320000000000003,2017,M09,2017 Sep,4.9
LASST320000000000003,2017,M10,2017 Oct,4.9
LASST320000000000003,2017,M11,2017 Nov,4.8
LASST320000000000003,2017,M12,2017 Dec,4.8
LASST320000000000003,2018,M01,2018 Jan,4.7
LASST320000000000003,2018,M02,2018 Feb,4.6
LASST320000000000003,2018,M03,2018 Mar,4.6
LASST320000000000003,2018,M04,2018 Apr,4.5
LASST320000000000003,2018,M05,2018 May,4.4
LASST320000000000003,2018,M06,2018 Jun,4.3
LASST320000000000003,2018,M07,2018 Jul,4.3
LASST320000000000003,2018,M08,2018 Aug,4.3
LASST320000000000003,2018,M09,2018 Sep,4.3
LASST320000000000003,2018,M10,2018 Oct,4.3
LASST320000000000003,2018,M11,2018 Nov,4.3
LASST320000000000003,2018,M12,2018 Dec,4.3
LASST320000000000003,2019,M01,2019 Jan,4.2
LASST320000000000003,2019,M02,2019 Feb,4.1
LASST320000000000003,2019,M03,2019 Mar,4.1
LASST320000000000003,2019,M04,2019 Apr,4.0
LASST320000000000003,2019,M05,2019 May,3.9
LASST320000000000003,2019,M06,2019 Jun,3.9
LASST320000000000003,2019,M07,2019 Jul,3.9
LASST320000000000003,2019,M08,2019 Aug,3.9
LASST320000000000003,2019,M09,2019 Sep,3.8
LASST320000000000003,2019,M10,2019 Oct,3.7
LASST320000000000003,2019,M11,2019 Nov,3.7
LASST320000000000003,2019,M12,2019 Dec,3.6
LASST320000000000003,2020,M01,2020 Jan,3.7
LASST320000000000003,2020,M02,2020 Feb,3.7
LASST320000000000003,2020,M03,2020 Mar,6.4
LASST320000000000003,2020,M04,2020 Apr,29.5
LASST320000000000003,2020,M05,2020 May,24.5
LASST320000000000003,2020,M06,2020 Jun,15.4
LASST320000000000003,2020,M07,2020 Jul,16.6
LASST320000000000003,2020,M08,2020 Aug,14.5
LASST320000000000003,2020,M09,2020 Sep,13.0
LASST320000000000003,2020,M10,2020 Oct,12.0
LASST320000000000003,2020,M11,2020 Nov,8.7
LASST320000000000003,2020,M12,2020 Dec,8.2
LASST320000000000003,2021,M01,2021 Jan,8.5
LASST320000000000003,2021,M02,2021 Feb,8.4
LASST320000000000003,2021,M03,2021 Mar,8.1
LASST320000000000003,2021,M04,2021 Apr,8.0
LASST320000000000003,2021,M05,2021 May,7.8
LASST320000000000003,2021,M06,2021 Jun,7.8
LASST320000000000003,2021,M07,2021 Jul,7.7
LASST320000000000003,2021,M08,2021 Aug,7.7
LASST320000000000003,2021,M09,2021 Sep,7.5
